,ret
2025-07-30,-0.017492426729897426
2025-07-31,0.013692046614075859
2025-08-01,-0.0715444718208856
2025-08-04,0.051757678194742265
2025-08-05,-0.007311696678949153
2025-08-06,0.037642548583831086
2025-08-07,-0.025423327291704708
2025-08-08,-0.02172227386599871
2025-08-11,0.017433397529100485
2025-08-12,0.006863468209869642
2025-08-13,0.028997664666686775
2025-08-14,0.1341971660267006
2025-08-15,-0.004570939524544867
2025-08-18,0.06455466503274723
2025-08-19,-0.07586999983277205
2025-08-20,0.029035784469077577
2025-08-21,-0.01853341845191181
2025-08-22,0.06280142342212452
2025-08-25,0.007170185699675257
2025-08-26,0.03627767088484418
2025-08-27,-0.0008000905644757949
2025-08-28,0.013570416605461006
2025-08-29,0.047199383300742255
2025-09-02,0.04114851539772681
2025-09-03,-0.03389470727441962
2025-09-04,-0.06339686477067089
2025-09-05,0.013873982693229998
2025-09-08,0.010082803980407007
2025-09-09,0.1269323741547325
2025-09-10,0.054718434021523855
2025-09-11,0.007009988527069428
2025-09-12,0.05127266245365614
2025-09-15,0.017204521662792165
2025-09-16,0.03770862752989571
2025-09-17,0.04787509049969629
2025-09-18,0.010697443348993233
2025-09-19,0.006127560303988311
2025-09-22,0.06886769341303238
2025-09-23,-0.023494497770879214
2025-09-24,0.051188435506388213
2025-09-25,-0.06956026366072114
2025-09-26,-0.04100227805898158
2025-09-29,0.08910437441801673
2025-09-30,-0.006180695515736577
2025-10-01,0.019539050849010232
2025-10-02,0.031514773003051666
2025-10-03,0.05829024575175952
2025-10-06,0.06571522984078822
2025-10-07,0.021688012686801424
2025-10-08,0.03362601585524543
2025-10-09,0.05260410104380497
2025-10-10,-0.060015021749044356
2025-10-13,0.10411805833949145
2025-10-14,0.05225010736926623
2025-10-15,0.06780053632159286
2025-10-16,-0.08977938747756187
2025-10-17,-0.018742821162363955
2025-10-20,0.028387642677582273
2025-10-21,-0.07094984217424778
2025-10-22,-0.09637938431096779
2025-10-23,0.046303729144706776
2025-10-24,0.12107460628442301
2025-10-27,0.024986774706502603
2025-10-28,0.009237368756693025
2025-10-29,-0.02705419614598457
2025-10-30,-0.032338709418323834
2025-10-31,0.01698622461643832
2025-11-03,0.07798526246922004
2025-11-04,-0.05924328614318072
2025-11-05,0.050272040555714624
2025-11-06,-0.0837915458404019
2025-11-07,-0.010622643170009199
2025-11-10,-0.039008832382717476
2025-11-11,-0.08581034998094456
2025-11-12,-0.041500886271595185
2025-11-13,-0.13076784892436974
2025-11-14,-0.042804133520013776
2025-11-17,0.004381232435747469
2025-11-18,0.030746572453280312
2025-11-19,-0.02902209096574032
2025-11-20,-0.04268233489219449
2025-11-21,-0.008915066004890468
2025-11-24,0.14828190421180554
2025-11-25,0.0355548055802616
2025-11-26,0.07322919753348722
2025-11-28,0.05629275563264125
2025-12-01,-0.02756322515913682
2025-12-02,-0.0871507282036117
2025-12-03,0.044625195412134416
2025-12-04,0.046273350062917364
2025-12-05,-0.04461695362416256
2025-12-08,0.019864437254356344
2025-12-09,0.031763050585769295
2025-12-10,-0.027265690506722857
2025-12-11,0.013804672338577665
2025-12-12,-0.08989346393143587
2025-12-15,-0.12462022476702725
2025-12-16,0.023281843295507233
2025-12-17,-0.03222172424771787
2025-12-18,0.015626457768203983
2025-12-19,0.09404603863656738
2025-12-22,0.038264475949711586
2025-12-23,-0.0057390845378864075
2025-12-24,0.003522664818534767
2025-12-26,-0.05285291269005905
2025-12-29,-0.011155843748156202
2025-12-30,-0.029690842899402173
2025-12-31,0.004224886224121501
2026-01-02,0.1040889233663386
2026-01-05,0.1002333772839528
2026-01-06,-0.029849736198151823
2026-01-07,-0.03961425234850613
2026-01-08,0.021765988816737487
2026-01-09,0.0030603753473556292
2026-01-12,0.05406986716436861
2026-01-13,0.03424193741469428
2026-01-14,0.027415968176661268
2026-01-15,-0.01827250799385662
2026-01-16,0.053074040725631856
2026-01-20,-0.04908750310403988
2026-01-21,-0.008716881953414597
2026-01-22,-0.017447328752635827
2026-01-23,0.05348596695141779
2026-01-26,-0.05474685270554861
2026-01-27,0.09860334851863516
2026-01-28,0.012808903543833091
2026-01-29,-0.0527018702119744
2026-01-30,-0.07491855471954806
2026-02-02,-0.0110399642569506
2026-02-03,0.03607217556398822
2026-02-04,-0.09651471896178766
2026-02-05,-0.14215690446516283
2026-02-06,0.16107650268191057
2026-02-09,0.09055763674598923
2026-02-10,-0.03033363068637751
2026-02-11,-0.029796745371356972
2026-02-12,-0.048337850377098035
2026-02-13,0.030586097103737567
2026-02-17,-0.03611426908118516
2026-02-18,-0.0018385577436015876
2026-02-19,-0.005329212244097031
2026-02-20,-0.039233503125097505
2026-02-23,0.03257357128954019
2026-02-24,0.08534027514190592
2026-02-25,-0.012717348606106793
2026-02-26,-0.013988678430710794
2026-02-27,-0.054868080258180255
2026-03-02,0.011413706303599353
2026-03-03,-0.06576586613300016
2026-03-04,0.08743609749540478
2026-03-05,-0.04706980658387146
2026-03-06,-0.08468191213954204
2026-03-09,0.03573084574959754
2026-03-10,0.004745404693387578
2026-03-11,0.04394409763298872
2026-03-12,-0.03682620636691404
2026-03-13,0.01188655182039988
2026-03-16,0.07567831011055295
2026-03-17,0.013140570930455064
2026-03-18,-0.03657902599924926
2026-03-19,0.0013918464571647613
2026-03-20,-0.040574087658997296
2026-03-23,0.06622572917770929
2026-03-24,-0.01734351003644028
2026-03-25,0.04055522809661231
2026-03-26,-0.07101059269947516
2026-03-27,-0.050961644198946415
2026-03-30,-0.0862451147818079
2026-03-31,0.07411801172665522
2026-04-01,0.013723175212634739
2026-04-02,0.01631751521791306
2026-04-06,0.031817018322314275
2026-04-07,0.028218608453211166
2026-04-08,0.09641043755114183
2026-04-09,0.0305643167584928
2026-04-10,0.02141372734819047
2026-04-13,0.0625901261808608
2026-04-14,0.05934392438586066
2026-04-15,-0.0018931600160288116
2026-04-16,-0.01352652886551296
2026-04-17,0.05614576426070024
2026-04-20,0.0122844017587773
2026-04-21,-0.05358460571882254
2026-04-22,0.057479141621216735
2026-04-23,-0.004745244191019032
2026-04-24,-0.009904479053896777
2026-04-27,-0.012820242426432999
2026-04-28,-0.04389369651610627
2026-04-29,-0.030893617614821546
2026-04-30,0.06792140436938983
2026-05-01,-0.0032784743118946143
2026-05-04,0.045709774418016304
2026-05-05,0.08315466320024938
2026-05-06,0.14092065882657803
2026-05-07,-0.06349957571739256
2026-05-08,0.0009804036066864783
2026-05-11,-0.015032637522108299
2026-05-12,-0.007237896048024992
2026-05-13,0.01257864495827075
2026-05-14,0.054991943390014786
2026-05-15,-0.07970030360314445
2026-05-18,-0.03503819616729692
2026-05-19,-0.0037583233451785047
2026-05-20,0.04526096202303176
2026-05-21,0.08389932236110431
2026-05-22,-0.0005547929207337004
2026-05-26,0.06164263755736147
2026-05-27,0.06944044485049425
2026-05-28,0.025527325466493278
2026-05-29,-0.01890197534049968
2026-06-01,0.032422956304093156
2026-06-02,0.016616047553189975
2026-06-03,0.001360716023334041
2026-06-04,-0.026418527530449005
2026-06-05,-0.10479747294061886
2026-06-08,0.07202093943109589
2026-06-09,-0.051746933264365
2026-06-10,-0.07021194788339971
2026-06-11,0.09209493660126669
2026-06-12,0.035982352038320634
2026-06-15,0.040020176481151935
2026-06-16,-0.0020353101462951186
2026-06-17,-0.014231499530142095
2026-06-18,0.04236316068732463
2026-06-22,-0.025553707301574913
2026-06-23,-0.011620796524647703
2026-06-24,-0.04510841222230136
2026-06-25,-0.029716771646293827
2026-06-26,0.018488253511566206
2026-06-29,-0.0421040079911239
2026-06-30,-0.021369844496540016
2026-07-01,-0.05674091518911415
2026-07-02,-0.0977362704540829
2026-07-06,0.07197312780732389
2026-07-07,-0.08008483420131748
2026-07-08,0.056913698635225385
2026-07-09,0.03872230027877584
2026-07-10,-0.038282753088669685
2026-07-13,-0.05808380227889111
2026-07-14,0.0011869759510121365
2026-07-15,0.017542031745738502
2026-07-16,-0.095212172156701
2026-07-17,-0.012124103482419823
2026-07-20,0.11216109262901053
2026-07-21,0.07317259057197603
2026-07-22,0.006015482859075216
2026-07-23,0.02495382087851057
2026-07-24,-0.0757372194421287
2026-07-27,-0.035531774480903444
2026-07-28,-0.05624371895354427
2026-07-29,-0.12638558493157437
2026-07-30,0.24210271475189765
2026-07-31,-0.02895569235084946
2026-08-03,0.0692792953405458
2026-08-04,-0.042574017462734606
2026-08-05,-0.05521087729700175
2026-08-06,-0.03390646315173366
2026-08-07,-0.004000896949908203
2026-08-10,-0.07550261219387258
2026-08-11,0.023953092660947785
2026-08-12,0.046819377904365744
2026-08-13,-0.04422436066889288
2026-08-14,0.04100128498378591
2026-08-17,0.025399469970128277
2026-08-18,-0.08083380776896731
