Date,unhedged,protective_put,collar
2025-05-20,856.5327369829517,694.1362242345666,789.5632046525744
2025-05-21,844.7809858927286,684.6125764185527,778.7302850799268
2025-05-22,866.0545300385106,701.8527086071424,798.3405194175269
2025-05-23,836.8491743259736,678.1846169319361,771.4186362789635
2025-05-27,857.8121124659024,695.1730332539646,790.742549892583
2025-05-28,808.6271356449771,655.3134077832557,745.403187784506
2025-05-29,789.1399742310799,639.5209645282101,727.4396646741864
2025-05-30,760.5674390324217,616.3657121446686,701.101123854409
2025-06-02,771.2420703945869,613.0887626766648,693.6042468591924
2025-06-03,808.0669205038911,642.3621940102487,726.722088074336
2025-06-04,863.8909115157205,686.7387430742868,776.9265034307548
2025-06-05,811.694826247089,645.2461500709792,729.9847872025093
2025-06-06,902.6836195739946,717.5764972597609,811.8141062849684
2025-06-09,937.8993739664285,745.5707990697446,843.4848329485769
2025-06-10,936.564855515663,744.509941140495,842.2846550790148
2025-06-11,926.4767428247543,736.4905283454336,833.2120719383823
2025-06-12,900.5027856700101,715.8428719673635,809.8528081198876
2025-06-13,862.4701287732117,685.6093104783819,775.6487451472059
2025-06-16,911.1176496373774,724.2810187769699,819.3991166139663
2025-06-17,844.3462889172035,671.2020018280833,759.3493590321673
2025-06-18,851.837945131161,677.1573956206756,766.0868604801256
2025-06-20,856.8068383221345,681.1073520549348,770.5555552670759
2025-06-23,832.039942128927,661.4192329477053,748.2818424594478
2025-06-24,913.7099513337608,726.3417349911502,821.7304617710477
2025-06-25,935.7655726333863,743.8745617023985,841.5658327755258
2025-06-26,1001.9885676188583,796.5176625068109,901.1224263858278
2025-06-27,1006.2567235697894,799.9105770680311,904.9609243198274
2025-06-30,1069.084140250071,849.8544074596717,961.4637587753441
2025-07-01,1087.3880842190504,849.4493046829975,965.5451992749013
2025-07-02,1210.9327165511215,945.960296071288,1075.2465362452115
2025-07-03,1259.9357216552557,984.2406204717337,1118.7587073044715
2025-07-07,1202.0380905097568,939.0119636259508,1067.348561641459
2025-07-08,1214.3675039052805,948.6434942523863,1078.29645235931
2025-07-09,1252.8141687898355,978.6773830061153,1112.4351313150148
2025-07-10,1281.2768116885525,1000.9119215031225,1137.7085075901184
2025-07-11,1234.302937355346,964.2167199741617,1095.998101239341
2025-07-14,1270.4122753501308,992.4247282256612,1128.0613530404667
2025-07-15,1235.3688179675514,965.049368003005,1096.9445488996114
2025-07-16,1288.8521399194315,1006.8296406613998,1144.4350129771162
2025-07-17,1318.4564050108745,1029.9559952375932,1170.722091575769
2025-07-18,1293.046419498985,1010.1061414104919,1148.1593194793004
2025-07-21,1273.3021473941276,994.6822477203303,1130.6274121311396
2025-07-22,1331.334666852229,1040.0162770499699,1182.157331741064
2025-07-23,1322.410362405111,1033.0447603326165,1174.2330042255837
2025-07-24,1315.6286646504602,1027.7470119704062,1168.2112022535312
2025-07-25,1273.790034326061,995.0633767956892,1131.06063086119
2025-07-28,1243.6660056340554,971.5309916260903,1104.3120286753617
2025-07-29,1199.959815449599,937.3884500612793,1065.5031593088142
2025-07-30,1173.5724522155333,916.7750851762916,1042.072525607808
2025-07-31,1197.6823351585028,935.6093207165884,1063.480872883733
2025-08-01,1111.4117401564295,847.9433625675088,971.9678973637162
2025-08-04,1165.645833492802,889.3208627394712,1019.397482422951
2025-08-05,1160.6033278479683,885.473720372913,1014.9876373295712
2025-08-06,1182.9489292708554,902.5221316182801,1034.5296364335882
2025-08-07,1139.6769519019663,869.5080967026901,996.68679985163
2025-08-08,1133.9767720978675,865.1591867031912,991.7017960239712
